date,SP500,NASDAQ,US2,US5,US10,US20,CRUDE_W,GOLD,COPPER,CORN,WHEAT,SOYBEAN,EUR,JPY,GBP
1993-04-20,-0.007393078848516185,0.0,0.0,0.3457382575909156,0.4047309716782921,-0.005915040626119875,-0.4495420575139081,0.16390544684696037,0.0,0.01371532309315271,-0.21478651256710102,0.12592005428035127,0.0,-0.3942277279040983,0.01380380137672671
1993-04-21,-0.008513710793342594,0.0,0.0,0.357117024412679,0.41670109462024696,-0.003358687304945096,-0.46124314300296654,0.17283299230425658,0.0,0.018499911898730598,-0.22027001487279413,0.12183131353976182,0.0,-0.39717581716973804,0.012373208963614005
1993-04-22,-0.008961288074316578,0.0,0.0,0.35296377341397017,0.41855879257274725,0.015388527556880013,-0.46779224265441843,0.18323750570885186,0.0,0.02150646963300215,-0.2263364681995295,0.12345154742370072,0.0,-0.4176480327670578,0.008174759182139946
1993-04-23,-0.0021920587930449736,0.0,0.0,0.33112766511165115,0.42234553922224316,0.032583692312744814,-0.47756015100820315,0.18380875294658444,0.0,0.020876943573666873,-0.2317235032607684,0.13161145291731083,0.0,-0.43375675105614486,0.003985748159020239
1993-04-26,0.011400363499507779,0.0,0.0,0.3166903890652872,0.4166174856860431,0.050390963829471475,-0.47063496697534674,0.14427253450307895,0.0,0.02644440929865921,-0.23208337998587386,0.140447710756296,0.0,-0.44925711316362116,0.007332828318370399
1993-04-27,0.023806260686349695,0.0,0.0,0.30863055859093097,0.4098248805407576,0.06400946936365222,-0.45932796055910297,0.061495323015150455,0.0,0.0321673470589435,-0.2100956378536385,0.15315040354725173,0.0,-0.4556175612889676,0.010052852221492742
1993-04-28,0.03361793222518175,0.0,0.0,0.30308190940461366,0.40398989782466943,0.07684463760450039,-0.4658913115873534,0.01883296065824589,0.0,0.04464244914556151,-0.1881861850503712,0.16036737681917965,0.0,-0.47488428809828553,0.007726500742366513
1993-04-29,0.04584471364264568,0.0,0.0,0.27979950507275825,0.3790598719995687,0.0755638275368843,-0.469348434294791,-0.010764438757651415,0.0,0.05032574594840994,-0.1896080597268328,0.16695813970547088,0.0,-0.4559033855672342,0.005816538521660433
1993-04-30,0.05283111327754561,0.0,0.0,0.27908425911740453,0.38279803644306076,0.08630424564965489,-0.47605249301278796,-0.036928523253967685,0.0,0.0607496526917469,-0.18913389578538775,0.1708768031589982,0.0,-0.45865865935301586,0.004593509381961347
1993-05-03,0.06460326762324235,0.0,0.0,0.28737300407211175,0.3625811213802756,0.08604331410086821,-0.4455846020670836,-0.0599596239535652,0.0,0.06969406094251789,-0.1861429548820425,0.1803187610214985,0.0,-0.45288849169558243,0.003546363770616387
1993-05-04,0.07310373124785217,0.0,0.0,0.28408891897558824,0.37193325766742913,0.06960487630687356,-0.44486921075366503,-0.0886044709422256,0.0,0.06773965298596682,-0.17348433423142315,0.19040007808048828,0.0,-0.46219959408611344,0.0027369595537860836
1993-05-05,0.07673201116516058,0.0,0.0,0.2696889112113819,0.35038491151542495,0.059050838663481736,-0.45347618017162017,-0.11091173847977834,0.0,0.07504824376172406,-0.15629495967213589,0.19070781460971714,0.0,-0.4718921106473096,0.002079109227674694
1993-05-06,0.08242002242631558,0.0,0.0,0.27130552541282454,0.36931384963299063,0.04680255900706637,-0.44616567455449474,-0.13469180840077316,0.0,0.07890060726381155,-0.13481565056211844,0.18650570854476115,0.0,-0.47676645094628234,0.0016814429443538503
1993-05-07,0.0879270853747991,0.0,0.0,0.2701715920605295,0.38793288005367144,0.03686168105319204,-0.44744027458350694,-0.15604512896069525,0.0,0.08538843695446276,-0.12682393210373494,0.17191375556175406,0.0,-0.48406510719136614,0.0014628973929720346
1993-05-10,0.09259439101324739,0.0,0.0,0.2700616030317854,0.39059311852448525,0.03570288844222694,-0.45398015305140027,-0.16478998224184088,0.0,0.09035390400685141,-0.11934619453919508,0.1697604475830938,0.0,-0.5001858461447285,0.0014233125486643877
1993-05-11,0.09672368923394842,0.0,0.0,0.2744428539780595,0.39212836019482455,0.033938960384896744,-0.47181724455321916,-0.18229694638558988,0.0,0.1005294383059244,-0.11436542052396267,0.14562239356296192,0.0,-0.49324663011188075,0.0009409732927971454
1993-05-12,0.10111695255399508,0.0,0.0,0.30175845901114834,0.4102615090311118,0.01636012328940692,-0.48781862501460865,-0.20064093895217266,0.0,0.10433420059768467,-0.10843054472978524,0.1396244067913408,0.0,-0.4303374193490913,0.00036648259701420327
1993-05-13,0.10445222093506386,0.0,0.0,0.3047077473852784,0.4303737618777996,0.008945865104166839,-0.5030334501460243,-0.21780896507437938,0.0,0.09874012049880872,-0.10458069961545724,0.1444543630655157,0.0,-0.4332952478084039,0.005013610078470815
1993-05-14,0.1114795386992726,0.0,0.0,0.30499805139122893,0.4298046795505604,0.013658197898869268,-0.5131910974092018,-0.22607758260735075,0.0,0.08725556086023906,-0.09218274116367318,0.14124168208508753,0.0,-0.43750419064418766,0.009627242532202734
1993-05-17,0.10703284966327006,0.0,0.0,0.290161411779035,0.4072284051208067,0.01682489359371042,-0.4453907111072387,-0.2069998725298623,0.0,0.08480693961622675,-0.08123431010191089,0.1457391420191795,0.0,-0.4426457268754791,0.01360768394550893
1993-05-18,0.1129767661583463,0.0,0.0,0.28918870868646274,0.41355000277032505,0.02078642515626858,-0.45474997922554283,-0.2233846496834242,0.0,0.08509857354605206,-0.07103980455637975,0.15016741598562167,0.0,-0.41864903018353994,0.016521806257456834
1993-05-19,0.12313907447773419,0.0,0.0,0.2526875466244501,0.4050100619319358,0.0291281916067537,-0.46302457818622705,-0.24172469515840125,0.0,0.08373102099468642,-0.06677005723179329,0.15363426837157235,0.0,-0.4134920750604614,0.019627120464211043
1993-05-20,0.11779476466725454,0.0,0.0,0.2396622455040641,0.40150976303253094,0.048704208765458695,-0.46726170828009017,-0.22217954779995744,0.0,0.08294195806309498,-0.0577749396361966,0.14761270865287676,0.0,-0.42131292293013467,0.02254163320047224
1993-05-21,0.08950661066326589,0.0,0.0,0.20316441017816156,0.3931323852675611,0.06587257914056904,-0.48146276990670606,-0.23177901345933402,0.0,0.0807132205922981,-0.0525482469131168,0.15261874458370486,0.0,-0.41953614587018695,0.0248521269272568
1993-05-24,0.0950783100984207,0.0,0.0,0.1767576185363488,0.40095185760736635,0.06671127287129161,-0.4659164312334417,-0.24738383026953073,0.0,0.07787371225383491,-0.05040638315896509,0.17070314689467603,0.0,-0.4288920438178788,0.0261385390772248
1993-05-25,0.0908524828362022,0.0,0.0,0.14778179350031423,0.39777132767834367,0.07448255877256435,-0.47646893045822,-0.2599561289709121,0.0,0.07891875443526315,-0.05143468959688288,0.184752091458585,0.0,-0.44140006250083963,0.027400179088015668
1993-05-26,0.09908130799928934,0.0,0.0,0.1276827881274148,0.40774229395984507,0.07220124755382404,-0.48476274420682636,-0.2547211078484142,0.0,0.08523272519200215,-0.05003410058502384,0.20066887510437323,0.0,-0.452201346234024,0.024109472001201157
1993-05-27,0.10202417884220723,0.0,0.0,0.13286837071109647,0.4180884642655502,0.08077390957046748,-0.4814183157508694,-0.25980598142896305,0.0,0.08836171733332453,-0.051763380943076726,0.21589034546927946,0.0,-0.4325456386511347,0.021283404870522202
1993-05-28,0.09050518603628788,0.0,0.0,0.13555064462009608,0.4292453017719552,0.08317288613698304,-0.4926184852976627,-0.2576359092615857,0.0,0.09284031658213926,-0.05443695813138542,0.22534565611576104,0.0,-0.4272028377945201,0.01880190938687812
1993-06-01,0.08338548966030304,0.0,0.0,0.1279837580158365,0.45388659776496765,0.08999915009788881,-0.48628779488667545,-0.2531681408392873,0.0,0.09591094440054788,-0.053830326214446375,0.234330362761303,0.0,-0.431139539221429,0.01653263302322143
1993-06-02,0.08457409510988613,0.0,0.0,0.06284452540808153,0.4592607800068498,0.06218863361514551,-0.5136990706476898,-0.24778111320413443,0.0,0.1259766371622673,-0.05591122285534459,0.2749802793194995,0.0,-0.46014125805269673,0.01171082695902724
1993-06-03,0.07911997725678781,0.0,0.0,0.021928397346798863,0.3985220500807922,0.0314709642302998,-0.5063952014552962,-0.2061221320477638,0.0,0.1291605473291213,-0.05520684638885148,0.16867023477097917,0.0,-0.4868696832315925,0.007720233829668993
1993-06-04,0.07202726436315643,0.0,0.0,0.0025654996969734323,0.40919469110390144,0.010718639863950719,-0.493790377691224,-0.20826015300614628,0.0,0.1525544636222084,-0.05697848142162554,0.18796429082359362,0.0,-0.5055959747708579,0.004934733549317213
1993-06-07,0.058593398901862076,0.0,0.0,0.04214046035384897,0.4154471197532932,-0.016515321599623906,-0.47311872988408876,-0.20205729937182382,0.0,0.17425278215047402,-0.06280983259870494,0.2062479563970019,0.0,-0.5279443999572854,0.002266229687231461
1993-06-08,0.038272197630420376,0.0,0.0,0.06407607195033083,0.38111327000088385,-0.03288025933912135,-0.4868489381684891,-0.20345874106571477,0.0,0.1886365855215383,-0.06854295000436518,0.22315356468882197,0.0,-0.5203127351649837,0.00035785830836308763
1993-06-09,0.012989620061613846,0.0,0.0,0.09083049957677469,0.38687040662966976,-0.05625179530165722,-0.4910812575838966,-0.20180240798553256,0.0,0.1896717222543851,-0.060316540971682736,0.23388760528955393,0.0,-0.5337441481450238,-0.001058585964471212
1993-06-10,-0.00939760592866904,0.0,0.0,0.11485768071696177,0.389495519407027,-0.06918222406210722,-0.4845808161952224,-0.20395773726973104,0.0,0.2004946847136692,-0.059342667958661686,0.25013201460034473,0.0,-0.5309492786856251,-0.0016358140160474682
1993-06-11,-0.02587576813080225,0.0,0.0,0.13597186728062743,0.39125635736555675,-0.07573508074156265,-0.4909494807595164,-0.20475784274996792,0.0,0.21273041994968933,-0.06227578078507782,0.26386689394986423,0.0,-0.5460069137728885,-0.001824612881678997
1993-06-14,-0.025613489648485935,0.0,0.0,0.15628431664860581,0.3986875582648954,-0.09227210194484342,-0.4428771659668461,-0.20718529278341596,0.0,0.21743018748453558,-0.07099834985480162,0.27523516237798007,0.0,-0.5624260564503275,-0.001696028470727362
1993-06-15,-0.024900453385824688,0.0,0.0,0.15076184923021818,0.3624393496205468,-0.10049742733729086,-0.44071164791306083,-0.21077023307517984,0.0,0.21835731184060178,-0.0789822857972442,0.28885839874758534,0.0,-0.5687319836222338,-0.0015507952128200747
1993-06-16,-0.03204464799320806,0.0,0.0,0.16576011565057033,0.3698727320806915,-0.10906991049980116,-0.4513483529125164,-0.21253955529817545,0.0,0.22690499605689357,-0.08689258406633538,0.3011452666884522,0.0,-0.560676901120975,-0.001324415744472271
1993-06-17,-0.030470629152927448,0.0,0.0,0.17958823576251243,0.3776429975935446,-0.12541884599828984,-0.4342169533378478,-0.2044810719268836,0.0,0.23612567706730983,-0.09055001616059248,0.3120235876882248,0.0,-0.5522324750086681,-0.0010240460508679633
1993-06-18,-0.028798265726684095,0.0,0.0,0.19339087480991868,0.3866317384791792,-0.1495134455292767,-0.39988987851997215,-0.20779598848665243,0.0,0.24114113786499297,-0.0907270758136085,0.3105681433192764,0.0,-0.5289997979951306,0.0019079702155605227
1993-06-21,-0.04315799424161955,0.0,0.0,0.19083324295611184,0.4029688389679684,-0.18041742081101442,-0.41422319283099973,-0.2175600611246699,0.0,0.24748395401225115,-0.09508149273429845,0.23331369229537724,0.0,-0.47421582385209016,-0.0032519845850153134
1993-06-22,-0.05358455915104175,0.0,0.0,0.18781332330179196,0.41907684325266215,-0.2063185256655992,-0.43990832056565526,-0.23664567633828626,0.0,0.26061130967222856,-0.08338487023739778,0.21478346440180962,0.0,-0.2932764267834085,-0.010453447351928241
1993-06-23,-0.0570145972583321,0.0,0.0,0.18761271848602673,0.41854855239948896,-0.22924935574637664,-0.4636771277226371,-0.25530331735494977,0.0,0.27758030700985925,-0.05481110566140007,0.17131426918189296,0.0,-0.25897317891235466,-0.016492355905238648
1993-06-24,-0.06049475451443623,0.0,0.0,0.1869317092832452,0.4363152851418476,-0.24211267495917735,-0.48302606147175736,-0.268001774487585,0.0,0.29381352139438954,-0.030093323878152937,0.1517254945799814,0.0,-0.24524835512216592,-0.020381148633589558
1993-06-25,-0.0685563075152458,0.0,0.0,0.20827547797033139,0.44988669343568166,-0.24329764020130187,-0.49113639927105646,-0.2570833183889093,0.0,0.308955470090311,-0.010052019916373618,0.12903203530920293,0.0,-0.21064716130242744,-0.022464827118378994
1993-06-28,-0.062373039585341364,0.0,0.0,0.22268646441432965,0.4719704069163946,-0.2314971261418171,-0.5036554301816215,-0.26609802596233023,0.0,0.32125079667457457,-0.0013822103136209643,0.11724244264709696,0.0,-0.22870633636186,-0.01645075740453175
1993-06-29,-0.06350134914295957,0.0,0.0,0.23582956545011455,0.4913890813042786,-0.22033535979985305,-0.5158339626483337,-0.27285675820196387,0.0,0.32927396602052017,0.005228078909533231,0.10343049192952145,0.0,-0.1993368076734664,-0.010236441741713648
1993-06-30,-0.06145065715559178,0.0,0.0,0.2689098589491293,0.5136557408734828,-0.21149951075631596,-0.520251605015922,-0.2766139528861296,0.0,0.3409779593991011,0.004907343732377709,0.09349447095561138,0.0,-0.2114947034595964,-0.004367642562290969
1993-07-01,-0.05885582086913009,0.0,0.0,0.29443902800032545,0.5501080465344945,-0.2032782219974221,-0.5302181750558045,-0.27565042944696644,0.0,0.35472363249219796,0.01310409563704159,0.05921712526309347,0.0,-0.22062346827010648,0.005916278313278123
1993-07-02,-0.05330261726936572,0.0,0.0,0.37841250856056474,0.6267103526296718,-0.1619050085829975,-0.5374997325205878,-0.3012300139433032,0.0,0.2679452631744083,0.013539977106512516,0.03500474591665015,0.0,-0.22503844888975427,0.01872527336212515
1993-07-06,-0.034937723267013276,0.0,0.0,0.5149204826280256,0.7018396609038633,-0.11860196751566901,-0.514338373523759,-0.2762833728793176,0.0,0.1654677298063893,-0.00030574153781373625,0.014057150509649972,0.0,-0.2304513229376577,0.03484271514658045
1993-07-07,-0.026477649610700718,0.0,0.0,0.6109672834578982,0.8000246838482805,-0.09132767455598065,-0.44089867300654806,-0.2840655013126828,0.0,0.12696677944675908,-0.017783898090280154,-0.020015913489795818,0.0,-0.2283450236663238,0.06653014928602063
1993-07-08,-0.017848635577859255,0.0,0.0,0.6572860735933814,0.832771326257127,-0.062137242301681606,-0.4213315466624061,-0.27023750129367075,0.0,0.0702561926834989,-0.027108679861266683,-0.042613888472522746,0.0,-0.23052893702806249,0.09985209244475851
1993-07-09,-0.001014531102902675,0.0,0.0,0.7464863326893558,0.8700068632358309,-0.04942823411647798,-0.41052522214374054,-0.2681808697111773,0.0,0.03852723633717301,-0.03920416473469616,-0.06709881709318813,0.0,-0.22592712601675843,0.14136917121672582
1993-07-12,0.012902744912388932,0.0,0.0,0.8449429741304448,0.8834221092036811,-0.03677673961830574,-0.3912146682242653,-0.2606318431619553,0.0,0.007897232542662634,-0.05160110266147235,-0.08763972394296075,0.0,-0.22069069394791,0.17461410019019225
1993-07-13,0.02524556426063377,0.0,0.0,0.927432812290576,0.8969195621546139,-0.02383782889561281,-0.3757557365812956,-0.24744150828368883,0.0,-0.017387869322136307,-0.06013456606486947,-0.10803398151800647,0.0,-0.21147548133383343,0.1983117432232941
1993-07-14,0.02718336531462481,0.0,0.0,0.9710730838318272,0.9102803848307752,0.004077793549839823,-0.3549945631331566,-0.24480533417079445,0.0,-0.03725912805867736,-0.06281755983283183,-0.11751308497411918,0.0,-0.20823211286137544,0.22980495844970633
1993-07-15,0.02139865461389695,0.0,0.0,0.9853877216120297,0.8981896767844602,0.018628852322909673,-0.30840419293824806,-0.2532793986603647,0.0,-0.059365241535483754,-0.06605596030828464,-0.13628435391705548,0.0,-0.2069729823057378,0.24483221750445852
1993-07-16,0.016014532542850065,0.0,0.0,0.9882254661325542,0.8756480231053312,0.030354860705985726,-0.1825501472829896,-0.2519189113741928,0.0,-0.07882972187180506,-0.07239803139235684,-0.15345552616424926,0.0,-0.2117071229820953,0.26443821662205524
1993-07-19,0.00591461749191709,0.0,0.0,1.0041598874635533,0.8798300353715338,0.04230133225102786,-0.1405841716044856,-0.25519837278619206,0.0,-0.09536802865024602,-0.07941476175906398,-0.16923403856918012,0.0,-0.213761212750095,0.27627431962294097
1993-07-20,0.011537923824517736,0.0,0.0,1.0403712208570584,0.8967008198833364,0.06766158118243579,-0.13996874245669844,-0.25029179154078535,0.0,-0.10313113298673522,-0.07623932589110832,-0.17537522738315053,0.0,-0.2063036201604945,0.2945759571069504
1993-07-21,0.02624774798740039,0.0,0.0,1.0705641750587551,0.911451211528488,0.07627440764574357,-0.11100031305918763,-0.24731019595311177,0.0,-0.11595680098746752,-0.07291114643624153,-0.18578932369144485,0.0,-0.19557736936302036,0.30210377275267664
1993-07-22,0.038926899920431225,0.0,0.0,0.997854842413339,0.8526132262796706,0.08399017534282817,-0.11285266354877002,-0.24558070033960577,0.0,-0.1268960333435601,-0.06751939474390024,-0.19036236619699545,0.0,-0.1963356687175579,0.3060419386854796
1993-07-23,0.05038500244007969,0.0,0.0,0.9222466958051754,0.7119439005539112,0.08046582795012737,-0.11776599192499959,-0.23819273960340587,0.0,-0.13758982852500856,-0.06318319780751327,-0.191902167151611,0.0,-0.19776125583438664,0.3188477953278618
1993-07-26,0.05972596510821225,0.0,0.0,0.8606915809962106,0.6588257050478193,0.08316554649725283,-0.11946624727717566,-0.23698295264968683,0.0,-0.1471541284998722,-0.059870816599884275,-0.19911479327145032,0.0,-0.1789029988480732,0.33044955117572516
1993-07-27,0.06796544722275025,0.0,0.0,0.8862033321540612,0.670201820963698,0.0857328236003197,-0.11874950237514192,-0.23588220358129633,0.0,-0.16093903505272178,-0.056745341461377594,-0.20172641635907002,0.0,-0.18626431265801924,0.33966475600182783
1993-07-28,0.06622650511989203,0.0,0.0,0.9010888341672052,0.6764562732395,0.10313567965139248,-0.11581303550894251,-0.2324332520395331,0.0,-0.1688844893615764,-0.054231885649698164,-0.18597101731077345,0.0,-0.1950055203896854,0.3498499681652797
1993-07-29,0.06514865487969239,0.0,0.0,0.9266944892941977,0.6915781657543625,0.12010320618166981,-0.11479782850032405,-0.23032924467128862,0.0,-0.18005950895039977,-0.05166725802309888,-0.1878973423508138,0.0,-0.196877156490274,0.34902546031460957
1993-07-30,0.08413636172483605,0.0,0.0,0.9398948948651635,0.6797504123180282,0.12339924993134586,-0.11383961939590041,-0.23068691693299126,0.0,-0.18434521775546303,-0.044842601649947404,-0.18504138974827278,0.0,-0.2055320083200109,0.35519274521100486
1993-08-02,0.09824909730964773,0.0,0.0,0.8341764494422339,0.582367134309973,0.10818796192655045,-0.1138883834383884,-0.22345964528683399,0.0,-0.19344290280562804,-0.04075191116565977,-0.19070282350892442,0.0,-0.2109607546727038,0.3524040007173944
1993-08-03,0.11925890717342788,0.0,0.0,0.8306584497690921,0.5632881379704183,0.12227703213304572,-0.11208072020753074,-0.19582360596586035,0.0,-0.19918419328515782,-0.03855289369095386,-0.19541625198247248,0.0,-0.19912799961581956,0.3631675070880688
1993-08-04,0.13033804159600818,0.0,0.0,0.8400678934128478,0.5289028090288703,0.13545958730649094,-0.11011735326684144,-0.19983364802748188,0.0,-0.19154225736925562,-0.03347638319827025,-0.1896398675877699,0.0,-0.20626749166285768,0.33631606139613746
1993-08-05,0.14178092754814153,0.0,0.0,0.8648364576474565,0.5075172988746428,0.1472438093846009,-0.10931504328728918,-0.20003804655728508,0.0,-0.19754204623260918,-0.029834934031416904,-0.19798702934232223,0.0,-0.21309518792170545,0.3455458417454819
1993-08-06,0.1435775924553431,0.0,0.0,0.8825011649657535,0.4885907234412425,0.12172973335821399,-0.11747625624824715,-0.14027547487679026,0.0,-0.21319670623553139,-0.029317321590235895,-0.20339097312551052,0.0,-0.22878559278915434,0.3571096641548085
1993-08-09,0.1389029677690281,0.0,0.0,0.8906360949186206,0.473536421885208,0.09239778209421216,-0.12327745067728424,-0.048808939104004107,0.0,-0.2250849894843407,-0.024351199511957276,-0.195136114687344,0.0,-0.24339774942911516,0.3658822859015216
1993-08-10,0.14484351803300424,0.0,0.0,0.9130917166702464,0.45895552944442786,0.06435810456691345,-0.1278433113070173,-0.02383493680105089,0.0,-0.2352160592915598,-0.024047771304846487,-0.20296110239536985,0.0,-0.25656293984553413,0.3663466084282154
1993-08-11,0.1459128748002801,0.0,0.0,0.8982608591468231,0.4565476987143926,0.0364742039258244,-0.1265885042148603,-0.00030369245071735053,0.0,-0.23677289885246056,-0.028018413058785243,-0.20547649993386102,0.0,-0.2656889820244178,0.3700245553079659
1993-08-12,0.1499880101672286,0.0,0.0,0.8892935306314722,0.4599070862866736,0.013692124853124921,-0.13516942397743875,0.020553105249992987,0.0,-0.23822074482441827,-0.03172058915891014,-0.2106981814233186,0.0,-0.27107219300385443,0.32358160356164106
1993-08-13,0.14359588605135326,0.0,0.0,0.8719361197982441,0.44595955150760946,-0.014409675135647632,-0.14151350848118444,0.039388826507801004,0.0,-0.2500596402975997,-0.020550679946385927,-0.20058592567657185,0.0,-0.2737569094985939,0.3260339566361662
1993-08-16,0.13679544949504094,0.0,0.0,0.8570796708038573,0.43456447269510606,-0.04010096599443539,-0.14931618381934542,0.0550899303734656,0.0,-0.2548202651370379,-0.005519722192412348,-0.16408839569668948,0.0,-0.28755363807603473,0.32606641858703045
1993-08-17,0.07037876877640303,0.0,0.0,0.8144777615270815,0.43278232692172663,-0.052278318093456164,-0.15910000502659177,0.07177049656689088,0.0,-0.26972491932420706,0.0057362294144757894,-0.15987646387442167,0.0,-0.2879569352014696,0.325929028447353
1993-08-18,0.008153564701281622,0.0,0.0,0.7949862418687748,0.44736325409432925,-0.06370630096022185,-0.16720555073225707,0.08593936772873315,0.0,-0.27287677430630686,0.015565413535728479,-0.15527838455069837,0.0,-0.29351765086581294,0.27296950504869333
1993-08-19,-0.044731772997317926,0.0,0.0,0.8034978940758901,0.4595516003024112,-0.07295400566248149,-0.17655812340282126,0.10014338704111815,0.0,-0.2792727418389132,0.023958284726510515,-0.14844857059277167,0.0,-0.2977502277656551,0.2657338414165821
1993-08-20,-0.09858013124193594,0.0,0.0,0.7931784123264602,0.45758555247393223,-0.1075501512589741,-0.18757034110882864,0.11526998031057425,0.0,-0.29645953740327224,0.024862852221619585,-0.1531795782723121,0.0,-0.23284054429063386,0.2263131110393793
1993-08-23,-0.14984520263529683,0.0,0.0,0.735253955969432,0.43949570037886604,-0.1550159774660339,-0.19983219664176438,0.12943557266549188,0.0,-0.30997204177448856,0.026783000092047385,-0.151494920378418,0.0,-0.10311330141091916,0.21185792589873412
1993-08-24,-0.19509618154547897,0.0,0.0,0.7524733150661655,0.45479026975260145,-0.17250123735488626,-0.20961091442392882,0.1418130571159829,0.0,-0.3231540154820529,0.024234982621232918,-0.15337926526463316,0.0,-0.0712431250002869,0.1947872779964254
1993-08-25,-0.23389933217725872,0.0,0.0,0.7636875679922202,0.48956641926080424,-0.18349339566374467,-0.2148868587556944,0.1544508929146729,0.0,-0.3288895102385664,0.018136748248799465,-0.15415084291951667,0.0,-0.043989246707387276,0.17276826549615082
1993-08-26,-0.22750124579604458,0.0,0.0,0.7090866743421345,0.4902042280443068,-0.1846829585750748,-0.22074256387096358,0.16582858620782934,0.0,-0.337268442507102,0.012370670514557636,-0.15591224911879883,0.0,-0.02012642965149537,0.15533534565259752
1993-08-27,-0.25471881021773773,0.0,0.0,0.7078472532836462,0.512017745824609,-0.19402201240334865,-0.22867777355653474,0.17594805185242418,0.0,-0.3464925388318937,0.0069528849921769095,-0.1580529258008934,0.0,0.0016988317730176755,0.13446892833526583
1993-08-30,-0.2787467651676194,0.0,0.0,0.6937950021923509,0.5166854925925077,-0.16772656838931943,-0.2361028059816821,0.18169444369331844,0.0,-0.32326018971250325,0.0021709590883358457,-0.15628306442325304,0.0,0.02122742636461312,0.1066399723557789
1993-08-31,-0.30745628757020665,0.0,0.0,0.6760933737754414,0.506335753762958,-0.16953780675810404,-0.2250082646149369,0.1902032759245229,0.0,-0.3235983543569353,0.0003861506442075571,-0.14906143104931371,0.0,0.039282813274356676,0.09084834777456878
1993-09-01,-0.334289862510639,0.0,0.0,0.6762134142626088,0.5216261924061121,-0.17803725092673614,-0.23036752160247154,0.198245325392015,0.0,-0.33129202274987934,-0.0010793173770488156,-0.14819785387013512,0.0,0.05611693172982788,0.07708211549477335
1993-09-02,-0.3585843040563542,0.0,0.0,0.658424718094786,0.5358376234993226,-0.18655944371460043,-0.2186157672335656,0.2044061597383996,0.0,-0.3280200155493962,-0.002250868677844055,-0.14244642448930084,0.0,0.07062124829724321,0.06535602262008541
1993-09-03,-0.3794543129763144,0.0,0.0,0.6454166346489184,0.5369083855496827,-0.18974499277927606,-0.21831788183681733,0.20657551682785777,0.0,-0.326323044249171,-0.0031740166763063148,-0.1393243154605882,0.0,0.08268830250032261,0.05378117862609855
1993-09-07,-0.3733213157728854,0.0,0.0,0.6705866665218406,0.540210864811802,-0.19595619341272993,-0.2203221372401171,0.19219906414310028,0.0,-0.3294275975553639,-0.003964870993115186,-0.13752371899566893,0.0,0.09357502235123023,0.04220620023515006
1993-09-08,-0.3981334019491311,0.0,0.0,0.5918086411114605,0.4666203456275505,-0.19975301698699724,-0.21809716781214153,0.19928381078326787,0.0,-0.33259433782038944,-0.004409445514607254,-0.13467901429917814,0.0,0.10145949359757263,0.02403268746090475
1993-09-09,-0.3802602753942995,0.0,0.0,0.6030108049193039,0.47195732395124246,-0.21425631453106797,-0.1840708794195049,0.16574679531152708,0.0,-0.3231262890859917,-0.004787887908619171,-0.11323110418566937,0.0,0.11284314385073528,0.0104501765211069
1993-09-10,-0.3905615176787551,0.0,0.0,0.5865777460097146,0.47405193159715703,-0.20891136202520483,-0.1862967025524133,0.17051886249397202,0.0,-0.32527542300047074,-0.005014898376221013,-0.1146114652582424,0.0,0.11795465647071945,-0.0014096954532261535
1993-09-13,-0.42245647567513456,0.0,0.0,0.4715028446539105,0.3570418136211844,-0.18268967708353243,-0.1866529581872145,0.17461132608526211,0.0,-0.33209804196140436,0.0009739783360420938,-0.10593779676150825,0.0,0.12904197698812528,-0.012669970562301167
1993-09-14,-0.3931727631660926,0.0,0.0,0.4727651962981102,0.333931443017568,-0.19767445616504464,-0.18408128144585922,0.17960042589030745,0.0,-0.3418542971001873,0.001715764462481173,-0.0867230561276508,0.0,0.13730239405723077,-0.022938998780733424
1993-09-15,-0.4196975344497267,0.0,0.0,0.48848444278025394,0.35115447121231924,-0.2026845348988562,-0.18072340697277794,0.1777279008577063,0.0,-0.32467075985335037,-0.004722421742259814,-0.07777986859572594,0.0,0.1467047650285231,-0.03195058707063412
1993-09-16,-0.4249631718129513,0.0,0.0,0.44275242149133165,0.3212756725380157,-0.17629081153141932,-0.18598734865455094,0.181690142368933,0.0,-0.3298141337249064,-0.005963765762728668,-0.07298524534827298,0.0,0.1559310970603102,-0.05206105176081186
1993-09-17,-0.44118770895811704,0.0,0.0,0.45819218291908015,0.33704708357853674,-0.17628169854046533,-0.1950835124422357,0.18480094612924158,0.0,-0.3325150484529946,-0.009091188911777785,-0.06804583351287155,0.0,0.16565957334101705,-0.06635467016849636
1993-09-20,-0.44767764800644844,0.0,0.0,0.4741521422066403,0.35021048644654257,-0.18122254411609157,-0.20016457487106398,0.18320373810840973,0.0,-0.34242460337661407,-0.009601090357091783,-0.06407097687683302,0.0,0.15968495800448274,-0.08064877040724433
1993-09-21,-0.45766848667200966,0.0,0.0,0.4891058475314649,0.36360864256054676,-0.185937219533196,-0.20288931684121997,0.1891103527171345,0.0,-0.31181836099884586,-0.00978232615632987,-0.05914879166779872,0.0,0.16782519632348625,-0.09342339275428424
1993-09-22,-0.43353394613523527,0.0,0.0,0.49536763678498663,0.36882611751962124,-0.18381111061315636,-0.1753068759322882,0.1923340788961298,0.0,-0.32050435116814,-0.009881244739677445,-0.05520398691433956,0.0,0.17616346223151813,-0.10612404891200819
